room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
17238569,1467,56923997,Entire home/apt,,Auckland,,Takapuna Central,10,4.5,4,2.0,,147.0,,-OASIS - a peaceful refuge in the city -,2017-07-19 02:31:35.999442,-36.789661,174.766652,0101000020E6100000376DC66988D865409DF6949C136542C0
18021199,1467,10856985,Entire home/apt,,Auckland,,Grey Lynn West,3,4.5,4,2.0,,181.0,,grey lynn apartment,2017-07-19 02:31:35.995952,-36.856557,174.734357,0101000020E6100000D65240DA7FD765407714E7A8A36D42C0
19270517,1467,79796163,Entire home/apt,,Auckland,,Mt Eden North,1,0.0,3,2.0,,178.0,,Grandstand Views of Eden Park - Eden Terrace Apt,2017-07-19 02:31:35.992790,-36.867123,174.760869,0101000020E61000004AF1F10959D86540014EEFE2FD6E42C0
12524729,1467,67848438,Entire home/apt,,Auckland,,Grey Lynn West,1,0.0,4,2.0,,264.0,,Entire Home for Xmas 2017/18,2017-07-19 02:37:07.503920,-36.860146,174.736159,0101000020E6100000FEB4519D8ED7654082E49D43196E42C0
19661250,1467,17014109,Entire home/apt,,Auckland,,Orakei South,0,0.0,6,3.0,,227.0,,Beautiful Remuera Home,2017-07-19 02:37:07.501268,-36.870915,174.807665,0101000020E6100000F6234564D8D96540444C89247A6F42C0
764122,1467,4028242,Entire home/apt,,Auckland,,Parnell West,24,4.5,5,2.0,,283.0,,Leafy & Light - Parnell Family Home,2017-07-19 02:37:07.497829,-36.850022,174.783727,0101000020E6100000C03FA54A14D96540B5705985CD6C42C0
19278231,1467,93965247,Entire home/apt,,Auckland,,Auckland Central East,1,0.0,6,2.0,,211.0,,Large spacious apartment in the city center,2017-07-19 02:37:07.493160,-36.853434,174.764019,0101000020E6100000B950F9D772D86540B1A547533D6D42C0
16712238,1467,24503838,Entire home/apt,,Auckland,,Sandringham West,12,5.0,6,3.0,,227.0,,Sandringham stunner for super Auckland getaways,2017-07-19 02:37:07.487584,-36.886341,174.729477,0101000020E6100000E54526E057D765404E0D349F737142C0
18415718,1467,69297892,Entire home/apt,,Auckland,,Parnell West,2,0.0,4,2.0,,207.0,,Best Location Parnell Cottage 2 Beds 4 Guests $275,2017-07-19 02:37:07.482618,-36.852222,174.786191,0101000020E61000001B2D077A28D965404277499C156D42C0
17479732,1467,1918241,Entire home/apt,,Auckland,,Orakei South,5,4.0,8,3.0,,302.0,,Sea views oasis in Remuera,2017-07-19 02:37:07.479514,-36.865599,174.800437,0101000020E610000044300E2E9DD96540A439B2F2CB6E42C0
11572042,1467,50919941,Entire home/apt,,Auckland,,Waiheke Island,11,5.0,2,1.0,,298.0,,Pohutakawa Suite,2017-07-19 02:37:05.558442,-36.779592,174.993458,0101000020E6100000637E6E68CADF6540931CB0ABC96342C0
19105919,1467,70876448,Entire home/apt,,Auckland,,Herne Bay,0,0.0,8,4.0,,302.0,,Herne Bay Family Villa Welcomes You...,2017-07-19 02:37:05.553738,-36.84744,174.731689,0101000020E6100000F9BA0CFF69D765403FA9F6E9786C42C0
13081451,1467,20908754,Entire home/apt,,Auckland,,Waiheke Island,3,5.0,9,4.0,,270.0,,Ted's Cottage,2017-07-19 02:37:05.545624,-36.786995,175.028717,0101000020E6100000DBFAE93FEBE06540C98E8D40BC6442C0
14717532,1467,13238000,Entire home/apt,,Auckland,,Auckland Harbourside,5,5.0,4,2.0,,264.0,,2 Bedroom Apartment Overlooking Marina,2017-07-19 02:37:05.528470,-36.844898,174.757404,0101000020E6100000823B50A73CD86540583A1F9E256C42C0
19270435,1467,62723731,Entire home/apt,,Auckland,,Tuff Crater,0,0.0,4,2.0,,227.0,,A breathtaking 2brm getaway just minutes from city,2017-07-19 02:37:05.523963,-36.807452,174.748128,0101000020E61000001AA721AAF0D765407E8B4E965A6742C0
10768809,1467,55696344,Entire home/apt,,Auckland,,Waiheke Island,42,4.5,4,2.0,,264.0,,Holiday haven close to the action,2017-07-19 02:37:05.504548,-36.777637,175.006289,0101000020E6100000632AFD8433E065406C94F59B896342C0
17147222,1467,50409917,Entire home/apt,,Auckland,,Westlake,10,5.0,8,5.0,,295.0,,Award winning house in Milford！,2017-07-19 02:37:05.501223,-36.777206,174.758052,0101000020E61000005B9544F641D86540A320787C7B6342C0
17657887,1467,21036634,Entire home/apt,,Auckland,,Grey Lynn East,3,5.0,4,2.0,,222.0,,New York Loft - Ponsonby/Grey Lynn,2017-07-19 02:37:05.490345,-36.864919,174.738359,0101000020E6100000A2B60DA3A0D76540325871AAB56E42C0
17907193,1467,72371305,Entire home/apt,,Auckland,,One Tree Hill Central,3,5.0,4,2.0,,207.0,,Lovely Apartment overlooking Cornwall Park.,2017-07-19 02:37:05.486381,-36.901191,174.791453,0101000020E610000046EA3D9553D965408A39083A5A7342C0
19814696,1467,135783990,Entire home/apt,,Auckland,,Lake Pupuke,0,0.0,9,5.0,,210.0,,Milford 4间大床房2.5卫浴+1间学习屋单人床，温馨舒适干净整洁独立出入，独立厨房欢迎您！,2017-07-19 02:37:05.479609,-36.771718,174.757456,0101000020E610000016855D143DD8654005DEC9A7C76242C0
18842310,1467,16350082,Entire home/apt,,Auckland,,Three Kings,1,0.0,6,3.0,,264.0,,"Quiet, Sunny, Warm - Close to Eden Park",2017-07-19 02:37:05.474672,-36.897633,174.739613,0101000020E610000049D6E1E8AAD76540BA675DA3E57242C0
9155939,1467,26498,Entire home/apt,,Auckland,,Waiheke Island,2,0.0,4,2.0,,222.0,,Koi Roc - Panorama Luxury Cottage,2017-07-19 02:37:05.469240,-36.81446,175.07709,0101000020E6100000289B728577E2654038F3AB39406842C0
15733404,1467,101653075,Entire home/apt,,Auckland,,Waiheke Island,4,5.0,2,1.0,,245.0,,Woodside Bay - The Blue Room,2017-07-19 02:37:05.463083,-36.835132,175.071868,0101000020E610000020B41EBE4CE26540EAEBF99AE56A42C0
15746844,1467,101773500,Entire home/apt,,Auckland,,Herald,4,5.0,10,5.0,,298.0,,"Large, sunny, spacious and uber-modern home!",2017-07-19 02:37:05.459667,-36.778214,174.659864,0101000020E6100000D9791B9B1DD5654009A52F849C6342C0
16845327,1467,90105499,Entire home/apt,,Auckland,,Waiheke Island,7,5.0,6,3.0,,218.0,,Beautiful beach front cottage,2017-07-19 02:37:05.452836,-36.799273,175.036735,0101000020E6100000CBF3E0EE2CE16540B4C9E1934E6642C0
16523637,1467,45177781,Entire home/apt,,Auckland,,Waiata,2,0.0,8,3.0,,264.0,,Beautifully Renovated Family Home in Remuera 新装大别墅,2017-07-19 02:37:05.449639,-36.875435,174.817449,0101000020E6100000BC24CE8A28DA65400B630B410E7042C0
18735976,1467,62020411,Entire home/apt,,Auckland,,Glen Innes North,0,0.0,7,4.0,,264.0,,Peace and privacy in the Eastern Bays,2017-07-19 02:37:03.579731,-36.864401,174.877555,0101000020E61000001F2E39EE14DC65409AD024B1A46E42C0
18397559,1467,49508540,Entire home/apt,,Auckland,,Auckland Central West,0,0.0,6,3.0,,264.0,,Central Auckland City Apartment,2017-07-19 02:37:03.577277,-36.853484,174.757966,0101000020E61000005CAFE94141D8654063D4B5F63E6D42C0
18348637,1467,11827729,Entire home/apt,,Auckland,,Glen Innes North,1,0.0,5,4.0,,264.0,,Lovely and warm house,2017-07-19 02:37:03.574259,-36.862684,174.856599,0101000020E610000029594E4269DB65402864E76D6C6E42C0
18620956,1467,129358696,Entire home/apt,,Auckland,,Northcote South,0,0.0,7,4.0,,227.0,,Northcote Point Family Home,2017-07-19 02:37:03.571907,-36.819106,174.74705,0101000020E610000042CF66D5E7D765408BFA2477D86842C0
5550022,1467,28600083,Entire home/apt,,Auckland,,Stanley Bay,2,0.0,6,4.0,,286.0,,Beautiful 4 bedroom villa. Ideal for families.,2017-07-19 02:37:03.566309,-36.825098,174.785823,0101000020E61000003AAE467625D965405CFFAECF9C6942C0
12027295,1467,64364228,Entire home/apt,,Auckland,,Ponsonby East,14,5.0,6,3.0,,264.0,,Private Townhouse in Ponsonby,2017-07-19 02:37:03.562505,-36.854417,174.743654,0101000020E610000044317903CCD76540BE1248895D6D42C0
12689024,1467,8690246,Entire home/apt,,Auckland,,Waiheke Island,2,0.0,2,1.0,,283.0,,The Villino at Cypress Ridge Estate,2017-07-19 02:37:03.560177,-36.78895,175.069068,0101000020E6100000672618CE35E26540F0164850FC6442C0
13940382,1467,28033733,Entire home/apt,,Auckland,,Waiheke Island,5,5.0,6,3.0,,264.0,,"Halcyon Premium Accommodation, Waiheke Island",2017-07-19 02:37:03.557766,-36.786597,175.059292,0101000020E6100000431D56B8E5E16540DC10E335AF6442C0
18621736,1467,56922037,Entire home/apt,,Auckland,,Auckland Central West,5,5.0,4,2.0,,298.0,,"Lux 2 Bed Apartment, Rooftop Pool, Large Deck, CBD",2017-07-19 02:37:03.555379,-36.845748,174.760938,0101000020E61000001409A69A59D8654026547078416C42C0
9535715,1467,49394641,Entire home/apt,,Auckland,,Glendowie,1,0.0,6,3.0,,286.0,,beach house 20 min from the city,2017-07-19 02:37:03.550562,-36.850019,174.876241,0101000020E610000042CD902A0ADC654044FD2E6CCD6C42C0
1584473,1467,1649857,Entire home/apt,,Auckland,,Freemans Bay,90,5.0,5,3.0,,211.0,,Central Auckland Ponsonby Apartment,2017-07-19 02:37:03.547678,-36.854625,174.747601,0101000020E61000009FAEEE58ECD7654008AC1C5A646D42C0
16901269,1467,7018001,Entire home/apt,,Auckland,,St Marys,2,0.0,4,2.0,,264.0,,Stunning Renovated Herne Bay Villa,2017-07-19 02:37:03.544929,-36.841651,174.744319,0101000020E610000053591476D1D76540A6D24F38BB6B42C0
2645759,1467,5493088,Entire home/apt,,Auckland,,Grey Lynn East,2,0.0,6,3.0,,245.0,,"Ponsonby modern stylish comfortable with pool, spa",2017-07-19 02:37:03.541466,-36.859951,174.745646,0101000020E6100000950C0055DCD76540CD94D6DF126E42C0
15452020,1467,17143256,Entire home/apt,,Auckland,,Parnell West,11,4.5,6,3.0,,249.0,,Entire home in Parnell with parking,2017-07-19 02:37:03.538525,-36.857036,174.778846,0101000020E6100000DA53724EECD8654051BF0B5BB36D42C0
13080334,1467,72550652,Entire home/apt,,Auckland,,Waiheke Island,1,0.0,6,3.0,,228.0,,ONEROA VILLAGE,2017-07-19 02:37:03.535547,-36.78531,175.010395,0101000020E61000005721E52755E06540639CBF09856442C0
16812870,1467,8906972,Entire home/apt,,Auckland,,Kawakawa-Orere,4,5.0,7,3.0,,238.0,,RELAX SO CLOSE TO AUCKLAND,2017-07-19 02:37:03.532714,-36.933765,175.188964,0101000020E6100000E2033BFE0BE6654021938C9C857742C0
17749275,1467,8120918,Entire home/apt,,Auckland,,Howick West,1,0.0,10,4.0,,264.0,,Large family home      - Auckland,2017-07-19 02:37:01.937888,-36.896684,174.916492,0101000020E610000076E107E753DD6540596C938AC67242C0
16949483,1467,113331542,Entire home/apt,,Auckland,,Auckland Central East,2,0.0,2,1.0,,227.0,,Spacious and quiet 1 brm apt in CBD 5-star Hotel,2017-07-19 02:37:01.934913,-36.849218,174.771306,0101000020E6100000ADA6EB89AED865405796E82CB36C42C0
18347477,1467,27139123,Entire home/apt,,Auckland,,Seacliffe,1,0.0,7,4.0,,227.0,,Modern character bungalow in Bayswater,2017-07-19 02:37:01.928027,-36.808009,174.789003,0101000020E6100000452E38833FD96540D4EFC2D66C6742C0
17896299,1467,122608277,Entire home/apt,,Auckland,,Remuera South,1,0.0,5,0.0,,249.0,,Central modern townhouse with garden,2017-07-19 02:37:01.925445,-36.885651,174.794715,0101000020E610000080D4264E6ED96540B95510035D7142C0
6914709,1467,36239368,Entire home/apt,,Auckland,,Mt Hobson,4,5.0,5,3.0,,227.0,,"3BRM, Great handy location.",2017-07-19 02:37:01.920317,-36.878075,174.782776,0101000020E6100000000341800CD96540B537F8C2647042C0
4998988,1467,25779312,Entire home/apt,,Auckland,,Auckland Harbourside,21,5.0,6,3.0,,222.0,,Haparanda Classic yacht,2017-07-19 02:37:01.911632,-36.842922,174.764633,0101000020E6100000280EA0DF77D865401A8A3BDEE46B42C0
11735556,1467,8928874,Entire home/apt,,Auckland,,Auckland Harbourside,51,5.0,4,2.0,,279.0,,Wynyard Quarter luxury apartment with parking,2017-07-19 02:37:01.903291,-36.843109,174.75688,0101000020E6100000E3DF675C38D865404CFBE6FEEA6B42C0
17670443,1467,114274474,Entire home/apt,,Auckland,,Auckland Central East,8,4.5,5,2.0,,225.0,,Modern Auckland CBD Apartment,2017-07-19 02:37:01.888442,-36.848521,174.7727,0101000020E6100000D0B359F5B9D865400F7C0C569C6C42C0
18464181,1467,115990212,Entire home/apt,,Auckland,,Mellons Bay,2,0.0,8,4.0,,227.0,,"Hamptons in Howick, 4 bdrm Family home",2017-07-19 02:37:01.882245,-36.893807,174.936622,0101000020E6100000DA56B3CEF8DD6540CBF78C44687242C0
17177072,1467,61125356,Entire home/apt,,Auckland,,Mt Eden North,12,5.0,6,3.0,,264.0,,Luxury Mt Eden Apartment,2017-07-19 02:37:01.879904,-36.871812,174.761663,0101000020E61000005872158B5FD8654053211E89976F42C0
15424387,1467,92744519,Entire home/apt,,Auckland,,Auckland Harbourside,24,5.0,3,1.0,,210.0,,"WATERFRONT LUXURY  APARTMENT - WORK, REST, PLAY",2017-07-19 02:37:01.876831,-36.840778,174.765624,0101000020E61000000C21E7FD7FD8654020990E9D9E6B42C0
17997075,1467,5803351,Entire home/apt,,Auckland,,Mt Eden North,14,4.5,6,3.0,,227.0,,Loft Style Living a Stone's Throw From the Action,2017-07-19 02:37:01.874373,-36.868845,174.760463,0101000020E61000002D5A80B655D8654085251E50366F42C0
6107833,1467,16963556,Entire home/apt,,Auckland,,Beachlands-Maraetai,1,0.0,6,4.0,,188.0,,4 Bed 2 Bath executive house,2017-07-19 02:37:00.195140,-36.885348,175.006288,0101000020E61000006F4BE48233E065401DCA5015537142C0
18283556,1467,95018700,Entire home/apt,,Auckland,,Ponsonby West,0,0.0,2,1.0,,188.0,,The Escape Pod - Grey Lynn Holiday Apartment,2017-07-19 02:37:00.192838,-36.853204,174.733201,0101000020E6100000A08CF16176D765407F68E6C9356D42C0
11556734,1467,61030738,Entire home/apt,,Auckland,,Kauri Park,0,0.0,6,3.0,,188.0,,Family home in central Auckland,2017-07-19 02:37:00.187558,-36.811635,174.721631,0101000020E6100000F418E59917D76540FDA4DAA7E36742C0
6852651,1467,35907673,Entire home/apt,,Auckland,,Ocean View,0,0.0,3,3.0,,188.0,,Auckland Harbour Views 5 min cbd,2017-07-19 02:37:00.180119,-36.802715,174.738179,0101000020E610000002F390299FD765401B81785DBF6642C0
14356728,1467,6203427,Entire home/apt,,Auckland,,Parnell West,0,0.0,6,2.0,,188.0,,Cosy Parnell Apartment,2017-07-19 02:37:00.173436,-36.851284,174.782439,0101000020E6100000AE8383BD09D96540D5CDC5DFF66C42C0
18615656,1467,65974416,Entire home/apt,,Auckland,,Northcote South,0,0.0,6,3.0,,188.0,,A charming three bedroom home in a great location,2017-07-19 02:37:00.171130,-36.813392,174.741249,0101000020E61000002BA6D24FB8D76540FD69A33A1D6842C0
15326650,1467,13238000,Entire home/apt,,Auckland,,Auckland Central East,0,0.0,4,2.0,,188.0,,Connaught 2 Bedroom Apartment,2017-07-19 02:37:00.169029,-36.847367,174.771558,0101000020E6100000F31E679AB0D86540D55A9885766C42C0
5825672,1467,20908754,Entire home/apt,,Auckland,,Waiheke Island,0,0.0,4,2.0,,198.0,,Two-bedroom Palm Beach Villa ,2017-07-19 02:36:58.368888,-36.783423,175.044949,0101000020E61000009D9FE23870E1654094F77134476442C0
8471631,1467,43470464,Entire home/apt,,Auckland,,Grey Lynn West,7,4.0,5,2.0,,188.0,,Designer urban sanctuary,2017-07-19 02:36:58.365639,-36.857101,174.73662,0101000020E61000008B321B6492D76540382F4E7CB56D42C0
16032917,1467,104310774,Entire home/apt,,Auckland,,Kohimarama West,3,4.5,7,0.0,,188.0,,Family home close to the beach.,2017-07-19 02:36:58.363100,-36.855793,174.840309,0101000020E61000001A31B3CFE3DA6540A79201A08A6D42C0
16801404,1467,111696234,Entire home/apt,,Auckland,,Kauri Park,0,0.0,4,4.0,,188.0,,Our Sweet Home  ^^@^^,2017-07-19 02:36:58.360813,-36.810801,174.715936,0101000020E6100000EE409DF2E8D665403448C153C86742C0
12857480,1467,70273955,Entire home/apt,,Auckland,,St Heliers,0,0.0,4,3.0,,188.0,,Luxury Apartment with Great Views,2017-07-19 02:36:58.358265,-36.849535,174.860441,0101000020E6100000676490BB88DB654058E71890BD6C42C0
14523739,1467,8690246,Entire home/apt,,Auckland,,Waiheke Island,2,0.0,4,2.0,,188.0,,Viewpoint,2017-07-19 02:36:58.355049,-36.7884,175.072307,0101000020E6100000B308C55650E265404D158C4AEA6442C0
12236818,1467,65850110,Entire home/apt,,Auckland,,Remuera West,5,5.0,4,2.0,,204.0,,Character Villa in Remuera,2017-07-19 02:36:58.350752,-36.867504,174.783889,0101000020E61000003656629E15D965401893FE5E0A6F42C0
15449643,1467,7351540,Entire home/apt,,Auckland,,Karekare,3,4.0,11,5.0,,188.0,,Sacred Earth Lodge - rain forest and ocean,2017-07-19 02:36:58.348094,-36.993758,174.502313,0101000020E6100000616BB6F212D06540B6114F76337F42C0
14203784,1467,41653664,Entire home/apt,,Auckland,,Waiake,0,0.0,5,2.0,,196.0,,Free Wi-Fi-Walk to the Beach-Two Bedroom Apartment,2017-07-19 02:36:58.344865,-36.708864,174.750701,0101000020E610000062821ABE05D86540E7A7380EBC5A42C0
18896441,1467,75960473,Entire home/apt,,Auckland,,Huapai,0,0.0,6,4.0,,188.0,,Kumeu Large 4 Bed Family Home,2017-07-19 02:36:58.342497,-36.765037,174.539084,0101000020E610000080B9162D40D165406F9D7FBBEC6142C0
5592113,1467,28993544,Entire home/apt,,Auckland,,Waiheke Island,2,0.0,6,3.0,,188.0,,Expansive Twin Seaviews. ,2017-07-19 02:36:58.329941,-36.792542,175.02073,0101000020E61000007901F6D1A9E065406C5A2904726542C0
4539635,1467,23539573,Entire home/apt,,Auckland,,Ponsonby East,0,0.0,6,3.0,,188.0,,Ponsonby Villa with Pool,2017-07-19 02:36:58.326907,-36.849272,174.73998,0101000020E6100000367689EAADD765404AB4E4F1B46C42C0
13030913,1467,5657045,Entire home/apt,,Auckland,,Birkenhead East,1,0.0,4,2.0,,188.0,,Sugar Lane Penthouse - Birkenhead,2017-07-19 02:36:58.324029,-36.81366,174.726698,0101000020E610000032022A1C41D765401C08C902266842C0
1848015,1467,9653267,Entire home/apt,,Auckland,,Rewiti,7,5.0,2,0.0,,188.0,,Romance  -  2 midweek nights for $250,2017-07-19 02:36:58.321314,-36.78129,174.467506,0101000020E6100000E19524CFF5CE65408E588B4F016442C0
19593857,1467,137562081,Entire home/apt,,Auckland,,Whenuapai West,0,0.0,8,4.0,,204.0,,Whenuapai Retreat,2017-07-19 02:36:56.902435,-36.795863,174.606494,0101000020E61000000CE71A6668D36540588CBAD6DE6542C0
8193084,1467,43123080,Entire home/apt,,Auckland,,Waiheke Island,0,0.0,4,2.0,,188.0,,COME ON IN LIMITED,2017-07-19 02:36:56.899763,-36.784648,175.033959,0101000020E6100000F54C2F3116E16540976F7D586F6442C0
17647321,1467,59610041,Entire home/apt,,Auckland,,Murrays Bay,0,0.0,5,3.0,,188.0,,Fresh Modern Home Near The Beach!,2017-07-19 02:36:56.897559,-36.729141,174.747978,0101000020E610000014048F6FEFD765401C96067E545D42C0
7482525,1467,39185472,Entire home/apt,,Auckland,,Karekare,0,0.0,4,1.0,,188.0,,Quiet Bethells Beach Forest Retreat,2017-07-19 02:36:56.889626,-36.875119,174.479064,0101000020E61000001C96067E54CF6540DA8D3EE6037042C0
16137088,1467,96118630,Entire home/apt,,Auckland,,Campbells Bay,0,0.0,6,4.0,,188.0,,Super close to the beach,2017-07-19 02:36:56.887489,-36.749009,174.759156,0101000020E6100000FD1186014BD8654070B4E386DF5F42C0
9776770,1467,27540676,Entire home/apt,,Auckland,,Herne Bay,4,4.0,4,2.0,,188.0,,A perfect place to experience AKL,2017-07-19 02:36:56.883101,-36.841172,174.736727,0101000020E61000009162804493D76540CC272B86AB6B42C0
16325776,1467,35740268,Entire home/apt,,Auckland,,Tuff Crater,2,0.0,5,3.0,,196.0,,Elegant House in Auckland,2017-07-19 02:36:56.880933,-36.80525,174.74779,0101000020E6100000D4484BE5EDD76540508D976E126742C0
17792391,1467,6170890,Entire home/apt,,Auckland,,Windy Ridge,0,0.0,4,2.0,,188.0,,"Eco Style Cabin & Studio on North Shore, Auckland",2017-07-19 02:36:56.876919,-36.793491,174.717255,0101000020E61000008FFCC1C0F3D66540CE55F31C916542C0
18803328,1467,14769806,Entire home/apt,,Auckland,,Forrest Hill,0,0.0,6,3.0,,187.0,,Perfect House on North Shore for Lions Tour,2017-07-19 02:36:56.866993,-36.767431,174.745207,0101000020E610000002B859BCD8D76540E277D32D3B6242C0
19183759,1467,63835356,Entire home/apt,,Auckland,,Awhitu,1,0.0,4,3.0,,188.0,,Renovated retreat with stunning seaviews,2017-07-19 02:36:55.379746,-37.043594,174.642243,0101000020E6100000B82231418DD46540A226FA7C948542C0
11191392,1467,58262665,Entire home/apt,,Auckland,,Clevedon,0,0.0,4,0.0,,206.0,,"Private unit, best in Auckland",2017-07-19 02:36:55.376796,-36.995788,175.014937,0101000020E610000003D0285D7AE06540E7DF2EFB757F42C0
16692265,1467,36310685,Entire home/apt,,Auckland,,Grey Lynn East,6,5.0,4,2.0,,196.0,,Spacious modern apartment in central location,2017-07-19 02:36:55.374582,-36.864864,174.742849,0101000020E6100000B91B446BC5D765406EBE11DDB36E42C0
19334425,1467,70871745,Entire home/apt,,Auckland,,Mairangi Bay,0,0.0,6,4.0,,188.0,,"Modern Family Home, Sunny & Warm Mairangi Bay",2017-07-19 02:36:55.366307,-36.741883,174.750745,0101000020E610000056D4601A06D86540AC3AAB05F65E42C0
11675230,1467,50919941,Entire home/apt,,Auckland,,Waiheke Island,8,5.0,4,2.0,,188.0,,Oneroa Vista,2017-07-19 02:36:55.358860,-36.780008,175.007799,0101000020E6100000213EB0E33FE06540274F594DD76342C0
17931078,1467,10813836,Entire home/apt,,Auckland,,St Lukes,0,0.0,5,3.0,,188.0,,Charming bunglow in the heart of Auckland,2017-07-19 02:36:55.355051,-36.871744,174.733987,0101000020E61000000E164ED27CD76540FB3DB14E956F42C0
474200,1467,2344566,Entire home/apt,,Auckland,,Grafton West,8,4.5,4,2.0,,204.0,,Boutique Apartment in Auckland City,2017-07-19 02:36:54.042879,-36.863302,174.761624,0101000020E6100000297B4B395FD86540234910AE806E42C0
13399565,1467,66815547,Entire home/apt,,Auckland,,Chelsea,1,0.0,5,3.0,,196.0,,Historic House - 15 mins from city centre,2017-07-19 02:36:54.040395,-36.817498,174.723,0101000020E61000004260E5D022D76540D04543C6A36842C0
17510640,1467,100800935,Entire home/apt,,Auckland,,Sherbourne,0,0.0,4,3.0,,188.0,,Stroll to Eden Park (8 minutes),2017-07-19 02:36:54.038260,-36.872802,174.751794,0101000020E6100000876A4AB20ED8654013F1D6F9B76F42C0
19000160,1467,128050316,Entire home/apt,,Auckland,,Balmoral,2,0.0,8,4.0,,188.0,,LIONS TOUR very close to EDEN PARK,2017-07-19 02:36:54.030089,-36.877643,174.746305,0101000020E6100000ECFA05BBE1D765401B48179B567042C0
8954684,1467,40452004,Entire home/apt,,Auckland,,Karekare,2,0.0,7,5.0,,188.0,,Stunning character seaside home,2017-07-19 02:36:54.024123,-37.009873,174.601881,0101000020E6100000AE62F19B42D36540840EBA84438142C0
10440067,1467,982499,Entire home/apt,,Auckland,,Karekare,12,5.0,2,1.0,,196.0,,Tui Cottage : Just perfect for 2,2017-07-19 02:36:54.018355,-36.958674,174.469733,0101000020E6100000431B800D08CF654044C362D4B57A42C0
14582050,1467,37467811,Entire home/apt,,Auckland,,Murrays Bay,1,0.0,4,2.0,,188.0,,Home for the Lions Tour in Auckland June/July,2017-07-19 02:36:54.015510,-36.726795,174.750595,0101000020E61000005131CEDF04D86540BBF2599E075D42C0
1007630,1467,5542670,Entire home/apt,,Auckland,,Auckland Harbourside,8,5.0,2,1.0,,204.0,,"Business Apartment (Free Parking, Free WIFI)",2017-07-19 02:36:54.013183,-36.841216,174.764671,0101000020E61000006326512F78D865409C6F44F7AC6B42C0
9220749,1467,47946528,Entire home/apt,,Auckland,,Kingsland,0,0.0,5,3.0,,204.0,,Gorgeous Sandringham Villa,2017-07-19 02:36:54.010515,-36.878265,174.74025,0101000020E6100000A69BC420B0D76540581CCEFC6A7042C0
8087970,1467,24672907,Entire home/apt,,Auckland,,Murvale,11,5.0,8,4.0,,196.0,,New Executive Home with 2 living,2017-07-19 02:36:54.007818,-36.887054,174.913487,0101000020E610000047CA16493BDD65409BE447FC8A7142C0
4077593,1467,21149894,Entire home/apt,,Auckland,,Waiheke Island,4,5.0,2,1.0,,200.0,,Crosstrees Chalet - Sea views,2017-07-19 02:36:51.931782,-36.818047,175.039107,0101000020E61000006EC1525D40E16540A3CB9BC3B56842C0
19315140,1467,123350943,Entire home/apt,,Auckland,,Auckland Harbourside,1,0.0,3,2.0,,204.0,,Lighter Quay Corporate Accommodation,2017-07-19 02:36:51.923462,-36.844974,174.756445,0101000020E6100000210725CC34D8654033FCA71B286C42C0
18243813,1467,32868855,Entire home/apt,,Auckland,,Campbells Bay,0,0.0,5,3.0,,187.0,,"Campbells Bay private, sunny, executive home",2017-07-19 02:36:51.920043,-36.743472,174.759021,0101000020E6100000457F68E649D86540F0BE2A172A5F42C0
14474897,1467,89241737,Entire home/apt,,Auckland,,Mt Eden North,0,0.0,2,1.0,,204.0,,Lovely 1 bedroom for short stay,2017-07-19 02:36:51.916969,-36.870805,174.754808,0101000020E61000004B581B6327D86540BD18CA89766F42C0
12108637,1467,39182977,Entire home/apt,,Auckland,,Waiheke Island,2,0.0,4,2.0,,188.0,,Pohutakawa Bay- Orapiu -,2017-07-19 02:36:51.914684,-36.843633,175.14659,0101000020E610000076FD82DDB0E46540C669882AFC6B42C0
5137340,1467,4900224,Entire home/apt,,Auckland,,Surrey Crescent,1,0.0,6,3.0,,204.0,,Modern Central 3BD House avail April 14 - 30 2017,2017-07-19 02:36:50.690574,-36.863538,174.731091,0101000020E6100000CCECF31865D76540376DC669886E42C0
15916335,1467,9125692,Entire home/apt,,Auckland,,Chelsea,1,0.0,6,3.0,,188.0,,Tranquil House in the Trees,2017-07-19 02:36:50.683170,-36.817055,174.717257,0101000020E610000077BAF3C4F3D6654043041C42956842C0
17180043,1467,115600433,Entire home/apt,,Auckland,,Sandringham West,0,0.0,6,3.0,,187.0,,Sunny in Sandringham,2017-07-19 02:36:50.675890,-36.888116,174.731878,0101000020E61000002E55698B6BD76540F486FBC8AD7142C0
611973,1467,3035924,Entire home/apt,,Auckland,,St Marys,23,5.0,5,2.0,,186.0,,Beautiful Apartment With Sea Views!,2017-07-19 02:36:50.673200,-36.840263,174.740842,0101000020E61000001A3048FAB4D76540F984ECBC8D6B42C0
15522154,1467,99787998,Entire home/apt,,Auckland,,Mt Victoria,0,0.0,4,2.0,,186.0,,Luxury Apartment-historic Homestead-walk to beach,2017-07-19 02:36:50.670486,-36.827893,174.801976,0101000020E6100000A98592C9A9D965402ECBD765F86942C0
17108046,1467,9377473,Entire home/apt,,Auckland,,Newton,0,0.0,2,1.0,,188.0,,Quiet city oasis. Walk to Eden Park,2017-07-19 02:36:50.664977,-36.861596,174.758878,0101000020E6100000EDF483BA48D86540A52E19C7486E42C0
